property_id,lat,lng,addr_street,suburb,price,property_type,year,bedrooms,bathrooms,parking_space,Shopping_center_id,Distance_to_sc,Train_station_id,Distance_to_train_station,travel_min_to_CBD,Transfer_flag,Hospital_id,Distance_to_hospital,Supermarket_id,Distance_to_supermaket
51601,-37.7930069,145.1270905,6A Myers Court,Doncaster,5895000,house,2009,4,2,2,SC_091,666.0,20042,2960.0,30.0,0,hospital_117,2352.0,S_188,722.0
47314,-37.71093369,145.1581574,55 Grove Street,Eltham,5463000,house,2008,4,2,2,SC_051,4151.0,19987,956.0,44.0,0,hospital_075,4650.0,S_194,453.0
33873,-37.714356,145.002482,15 Compton Street,Reservoir,7560000,house,2010,2,1,1,SC_103,2809.0,20010,487.0,33.0,0,hospital_139,529.0,S_030,2378.0
80957,-37.984855,145.226335,2 Lebanon Street,Dandenong,5018000,house,2010,2,1,0,SC_112,1018.9999999999999,19888,1564.0,53.0,0,hospital_119,647.0,S_184,895.0
71136,-37.853196,145.239172,14 Newlands Court,Wantirna,7170000,house,2012,3,2,2,SC_032,4593.0,19871,2809.0,46.0,0,hospital_179,1105.0,S_226,2243.0
7400,-37.73895645,144.8286591,3 Nebula Court,Kealba,3699000,house,2008,3,1,2,SC_107,2278.0,20002,2603.0,33.0,0,hospital_005,2671.0,S_078,2464.0
72172,-37.848057,145.254895,2/59 Bona Vista Road,Bayswater,8708000,house,2010,3,2,2,SC_032,4550.0,19870,1360.0,50.0,0,hospital_002,1430.0,S_139,1197.0
18429,-37.678081,144.910018,20 Timboon Crescent,Broadmeadows,3393000,house,2014,3,1,1,SC_059,2479.0,20030,1010.0,37.0,0,hospital_104,3183.0,S_153,1025.0
86659,-37.92635,144.998669,37 Wolseley Grove,Brighton,24990000,house,2012,3,2,2,SC_046,3778.0,19950,836.0,24.0,0,hospital_156,1739.0,S_088,1241.0
22776,-37.746385,144.957405,41 Berry Street,Coburg,10945000,house,2013,4,2,2,SC_030,1683.0,19965,689.0,28.0,0,hospital_084,863.0,S_172,867.0
22655,-37.72603226,144.9649658,35 Spry Street,Coburg north,7504000,house,2008,2,2,2,SC_030,1487.0,19963,652.0,32.0,0,hospital_139,3062.0,S_030,1685.0
730,-37.788842,144.888263,26 Steet Street,Footscray,12530000,house,2016,3,1,2,SC_085,1717.0,20023,1466.0,19.0,0,hospital_003,385.0,S_201,1578.0
29536,-37.766059,144.988553,164A Bent Street,Northcote,13760000,house,2011,3,1,2,SC_103,3174.0,20016,728.0,21.0,0,hospital_035,1734.0,S_105,2132.0
91036,-37.966347999999996,145.086218,81 Benkel Avenue,Cheltenham,7140000,house,2011,4,2,2,SC_003,588.0,19865,2529.0,38.0,0,hospital_109,1087.0,S_003,2127.0
90020,-37.963588,145.059318,14 Goulburn Street,Cheltenham,9450000,house,2012,4,1,2,SC_079,2270.0,19866,539.0,35.0,0,hospital_082,412.0,S_023,553.0
72745,-37.857313,145.279118,1/2-4 Sandpiper Court,Boronia,4510000,house,2014,2,1,2,SC_049,4858.0,19869,580.0,52.0,0,hospital_049,668.0,S_024,683.0
4798,-37.855814,144.821862,1/63 McIntyre Drive,Altona,7475000,house,2016,4,1,2,SC_033,3913.0,19925,1274.0,32.0,0,hospital_141,6169.0,S_128,1534.0
72435,-37.83819,145.259058,5 Derwent Drive,Bayswater,5175000,house,2013,3,2,2,SC_032,3884.0,19870,890.0,50.0,0,hospital_002,2084.0,S_139,870.0
82798,-37.908834,145.270671,48 Sovereign Manors Crescent,Rowville,7476000,house,2016,3,2,2,SC_049,3669.0,19867,3704.0,58.0,0,hospital_150,3903.0,S_199,2767.0
7494,-37.742744450000004,144.7680054,42 Jackson Circuit,Albanvale,3718000,house,2009,3,2,2,SC_048,2574.0,20001,2716.0,36.0,0,hospital_057,4544.0,S_070,1016.0
13451,-37.70272827,144.7468262,76 Allenby Road,Hillside,4875000,house,2009,4,2,2,SC_048,3398.0,20000,2416.0,39.0,0,hospital_057,8766.0,S_163,1080.0
83867,-37.84959,145.011143,31 Molesworth Street,Prahran,4355000,house,2011,3,2,2,SC_038,1036.0,19946,277.0,22.0,0,hospital_132,542.0,S_115,544.0
31788,-37.734976,145.00667,12 Youngman Street,Preston,4000000,house,2016,2,1,3,SC_103,660.0,20012,680.0,28.0,0,hospital_139,2081.0,S_085,414.0
16523,-37.701448,144.920617,14 Churchill Street,Glenroy,3440000,house,2010,3,1,2,SC_010,3280.0,20032,456.0,33.0,0,hospital_184,4749.0,S_209,588.0
37038,-37.65101242,145.0472565,2/1 Grimwade Court,Epping,2780000,house,2009,3,1,2,SC_062,3372.0,20005,1518.0,44.0,0,hospital_053,2712.0,S_096,2367.0
24189,-37.717925,144.967606,23 Albert Street,Fawkner,6580000,house,2014,2,2,1,SC_030,2229.0,19963,647.0,32.0,0,hospital_139,2682.0,S_030,1914.0
1155,-37.798888,144.902028,51 Ryan Street,Footscray,10140000,house,2016,2,1,2,SC_011,2218.0,20025,265.0,14.0,0,hospital_003,1355.0,S_201,410.0
45165,-37.71246338,145.1029968,5 Amiet Street,Greensborough,6960000,house,2009,3,1,2,SC_017,5696.0,19985,1054.0,39.0,0,hospital_075,855.0,S_020,903.0
61874,-37.772026,145.254942,38 Braden Brae Drive,Warranwood,7183000,house,2012,4,2,2,SC_022,3899.0,19878,3448.0,49.0,0,hospital_164,3978.0,S_157,2803.0
22198,-37.74696732,144.9467773,195 Reynard Street,Coburg,5950000,house,2009,3,1,1,SC_030,1647.0,19965,1546.0,28.0,0,hospital_084,1294.0,S_172,1728.0
4285,-37.847377,144.873351,24 Fowler Crescent,Newport,8415000,house,2014,2,1,2,SC_033,3283.0,19994,1040.0,21.0,0,hospital_141,2314.0,S_056,2716.0
28334,-37.805238,144.973931,52 Nicholson Street,Fitzroy,27160000,house,2010,4,3,2,SC_008,819.0,19843,654.0,7.0,0,hospital_125,298.0,S_200,869.0
28912,-37.799371,144.996161,21 Turner Street,Abbotsford,15130000,house,2013,3,1,0,SC_008,2700.0,19975,152.0,11.0,0,hospital_134,1463.0,S_076,1140.0
51594,-37.783113,145.118816,66  Rathmullen Quadrant,Doncaster,18620000,house,2016,4,2,2,SC_091,771.0,20042,4026.0,30.0,0,hospital_194,1134.0,S_188,629.0
6961,-37.784137,144.821738,7 Sydney Street (Albion),Albion,8680000,house,2015,4,2,0,SC_102,1060.0,20004,768.0,28.0,0,hospital_174,1190.0,S_080,1037.0
6412,-37.778734,144.812725,20 Clairmont Street,Albion,3200000,house,2010,3,1,1,SC_102,1877.0,20004,1061.0,28.0,0,hospital_174,1746.0,S_080,1821.0
4269,-37.84072113,144.8645935,211 Mason Street,Newport,4600000,house,2008,3,1,2,SC_033,2215.0,19994,1686.0,21.0,0,hospital_141,3382.0,S_056,1702.0
87288,-37.930792,145.005137,10 Rouen Street,Hampton,24150000,house,2012,5,2,2,SC_046,3072.0,19949,862.0,27.0,0,hospital_036,1301.0,S_088,750.0
81424,-37.984155,145.20226,6 WILMA AVENUE,Dandenong,3750000,house,2011,3,1,1,SC_112,1170.0,19888,921.0,53.0,0,hospital_119,1470.0,S_183,1029.0
8302,-37.756025,144.781129,23 Stockton Drive,Cairnlea,7980000,house,2010,5,2,2,SC_107,3946.0,20002,2078.0,33.0,0,hospital_057,2979.0,S_152,646.0
5209,-37.866077,144.825538,44 Romawi Street,Altona,8970000,house,2010,3,2,2,SC_033,4766.0,19926,380.0,30.0,0,hospital_141,5817.0,S_128,447.0
7325,-37.743639,144.771306,21 Annetta Court,Albanvale,5746000,house,2015,3,1,1,SC_048,2880.0,20002,2534.0,33.0,0,hospital_057,4239.0,S_070,815.0
79963,-37.994162,145.157448,24 Oakwood Drive,Keysborough,4144000,house,2012,3,1,1,SC_057,1403.0,19890,3451.0,48.0,0,hospital_096,1191.0,S_079,1322.0
60024,-37.823324,145.196811,47 Creek Road,Mitcham,7990000,house,2013,3,1,1,SC_088,1580.0,19900,729.0,39.0,0,hospital_010,1452.0,S_202,1812.0
65815,-37.765947,145.324431,16 Ashbrook Place,Mooroolbark,4480000,house,2010,5,2,2,SC_084,1268.0,19877,2345.0,53.0,0,hospital_113,2708.0,S_168,924.0
89955,-37.971755,145.061995,1296 Nepean Highway,Cheltenham,8820000,house,2012,2,1,2,SC_003,2376.0,19866,865.0,35.0,0,hospital_133,1143.0,S_011,1092.0
15344,-37.736183,144.914739,48 Kernan Street,Strathmore,15600000,house,2014,2,1,1,SC_082,843.0,20034,1330.0,28.0,0,hospital_184,1090.0,S_197,1002.0
71097,-37.858669,145.216753,12 Wondalea Crescent,Wantirna,10365000,house,2014,4,2,2,SC_067,4886.0,19871,4170.0,46.0,0,hospital_008,1352.0,S_226,965.0
74090,-37.853177,145.279946,91 Power Road,Boronia,7420000,house,2015,4,2,2,SC_049,5220.0,19869,899.0,52.0,0,hospital_002,1065.0,S_024,1031.0
48626,-37.801211,145.03985,60 Disraeli Street,Kew,12495000,house,2013,2,1,2,SC_083,2176.0,19904,2275.0,20.0,0,hospital_064,1117.0,S_039,935.0
93704,-37.99260712,145.0776825,8 Stewart Avenue,Parkdale,5050000,house,2008,3,1,2,SC_003,2591.0,19864,130.0,40.0,0,hospital_001,479.0,S_003,951.0
66585,-37.787599,145.32639,61 Kipling Avenue,Mooroolbark,7565000,house,2014,3,1,1,SC_084,3457.0,19877,1271.0,53.0,0,hospital_113,3792.0,S_224,2147.0
687,-37.80893326,144.8948517,24 Pentland Parade,Seddon,6370000,house,2009,3,1,1,SC_043,3390.0,19997,73.0,15.0,0,hospital_056,1917.0,S_201,953.0
5393,-37.79510498,144.8523254,1 Jade Court,Braybrook,2560000,house,2009,4,2,2,SC_043,824.0,20022,1042.0,21.0,0,hospital_174,2606.0,S_149,824.0
45507,-37.712005,145.103566,8 Pellet Street,Greensborough,8192000,house,2012,3,1,2,SC_017,5766.0,19985,986.0,39.0,0,hospital_075,792.0,S_020,870.0
73026,-37.851878,145.286742,16 Kay Court,Boronia,3780000,house,2010,3,2,2,SC_049,5097.0,19869,977.0,52.0,0,hospital_049,1245.0,S_024,1108.0
71292,-37.847333,145.241694,21 Dunbarton Drive,Wantirna,9000000,house,2015,3,2,2,SC_032,4011.9999999999995,19871,2131.0,46.0,0,hospital_179,1267.0,S_139,2267.0
76035,-37.908894,145.095778,3 Brighton Street,Oakleigh,8800000,house,2016,5,2,0,SC_087,2598.0,19916,625.0,36.0,0,hospital_166,1397.0,S_010,1830.0
60269,-37.826187,145.196248,8 Bullen Avenue,Mitcham,12206000,house,2010,4,1,1,SC_088,1653.0,19900,985.0,39.0,0,hospital_010,1761.0,S_202,1779.0
51353,-37.791923,145.141973,3A Coolabah Street,Doncaster,17170000,house,2016,4,2,2,SC_091,1506.0,19898,3212.0,35.0,0,hospital_034,2730.0,S_188,1673.0
77251,-37.944955,145.108793,49 Jacobs Drive,Clarinda,11730000,house,2015,3,1,2,SC_003,3389.0,19915,2481.0,38.0,0,hospital_076,2780.0,S_170,2049.0
39320,-37.685503,145.053009,1 Tamara Court,Bundoora,9525000,house,2011,4,2,2,SC_062,4730.0,20007,3460.0,40.0,0,hospital_041,1099.0,S_155,1478.0
89173,-37.953104,145.012489,120 Bay Road,Sandringham,21750000,house,2016,3,2,2,SC_079,2548.0,19948,761.0,29.0,0,hospital_058,1090.0,S_214,1204.0
8421,-37.74828,144.746152,31 Strickland Crescent,Burnside,2520000,house,2013,3,2,1,SC_048,1753.0,20001,4693.0,36.0,0,hospital_057,6167.0,S_156,868.0
83589,-37.853039,144.985068,18 Gladstone Street,Windsor,9900000,house,2009,4,1,0,SC_066,984.0,19958,575.0,10.0,0,hospital_155,814.0,S_053,1775.0
57199,-37.824812,145.085218,27 Margaret Street,Canterbury,17200000,house,2015,4,2,2,SC_099,2391.0,19894,307.0,31.0,0,hospital_117,3062.0,S_160,1688.0
84932,-37.87722015,144.9915772,4 Cyril Street,Elwood,6120000,house,2009,2,1,0,SC_015,1347.0,19955,353.0,16.0,0,hospital_009,1306.0,S_133,486.0
30403,-37.778435,144.995874,78 Bridge Street,Northcote,21450000,house,2016,4,1,0,SC_001,4206.0,20017,264.0,19.0,0,hospital_035,2024.0,S_200,2699.0
46704,-37.720178,145.162017,17 Malabar Crescent,Eltham,1550000,house,2016,4,2,2,SC_051,5181.0,19987,1451.0,44.0,0,hospital_075,5221.0,S_194,676.0
2776,-37.8169136,144.8875885,123 Simpson Street,Yarraville,8832000,house,2009,2,1,0,SC_043,3459.0,19996,238.0,16.0,0,hospital_056,2650.0,S_201,2020.0
44250,-37.709037,145.096298,133 Nell Street,Greensborough,7050000,house,2016,2,1,0,SC_017,5747.0,19984,1122.0,35.0,0,hospital_075,948.0,S_020,586.0
97069,-38.000781,145.281097,86 Fitzgerald Road,Hallam,6300000,house,2011,3,1,0,SC_077,2918.0,19885,2133.0,57.0,0,hospital_069,3879.0,S_212,1424.0
56382,-37.858114,145.109964,21 Cookson Way,Burwood,12500000,house,2015,3,2,2,SC_042,2686.0,19840,1734.0,28.0,0,hospital_089,1391.0,S_112,1699.0
50597,-37.752599000000004,145.130347,6 Fulview Court,Templestowe,5940000,house,2011,4,2,1,SC_009,3681.0,19986,4225.0,40.0,0,hospital_193,2647.0,S_046,2742.0
69524,-37.866036,145.088781,13 Gloucester Road,Ashburton,12026000,house,2015,2,1,1,SC_042,1281.0,19848,795.0,36.0,0,hospital_098,409.0,S_112,440.0
80269,-37.983873,145.160661,42 Piccadilly Crescent,Keysborough,4840000,house,2014,3,1,3,SC_057,1486.0,19890,2339.0,48.0,0,hospital_096,1415.0,S_079,1456.0
12237,-37.70503998,144.7527618,12 Silvana Way,Hillside,2950000,house,2008,4,2,2,SC_048,3262.0,20000,1936.0,39.0,0,hospital_057,8225.0,S_163,1230.0
63047,-37.827724,145.237026,62 Great Ryrie Street,Heathmont,5126000,house,2012,3,1,0,SC_032,1816.0,19871,665.0,46.0,0,hospital_105,1921.0,S_040,1900.0
53230,-37.820176000000004,145.002414,4 Sheedy Street,Richmond,22490000,house,2014,4,3,2,SC_038,2328.0,19907,837.0,6.0,0,hospital_122,109.0,S_076,1322.0
16286,-37.703427,144.927832,102 Melbourne Avenue,Glenroy,11220000,house,2015,4,2,2,SC_030,3776.0,20032,943.0,33.0,0,hospital_184,4769.0,S_209,443.0
13721,-37.760804,144.914945,11 Inglebrae Court,Essendon,4696000,house,2012,4,2,2,SC_011,2404.0,20037,545.0,21.0,0,hospital_128,634.0,S_025,960.0
11878,-37.715924,144.826332,50 Hopkins Avenue,Keilor,4536000,house,2012,3,2,1,SC_107,2094.0,20001,3232.0,36.0,0,hospital_005,5064.0,S_222,2409.0
63759,-37.79059,145.258351,19 Marcus Road,Croydon,7808000,house,2011,3,1,1,SC_022,2372.0,19878,2029.9999999999998,49.0,0,hospital_164,1927.0,S_157,791.0
80692,-37.981038,145.222898,10 Grace Avenue,Dandenong,10360000,house,2016,4,2,1,SC_112,962.0,19888,1524.0,53.0,0,hospital_119,571.0,S_183,817.0
33943,-37.719108,144.988796,16 Hillcroft Street,Reservoir,7680000,house,2012,3,1,1,SC_103,2557.0,20011,1608.0,30.0,0,hospital_139,833.0,S_030,1256.0
9362,-37.858742,144.721215,2 Guilford Court,Truganina,5110000,house,2011,4,2,2,SC_053,1780.0,46468,2617.0,33.0,0,hospital_073,4199.0,S_007,2136.0
5979,-37.782316,144.819014,1/23 Adelaide Street,Albion,3080000,house,2016,2,1,2,SC_102,1281.0,20004,721.0,28.0,0,hospital_174,1295.0,S_080,1241.0
56737,-37.860751,145.098517,48 Haig Street,Burwood,6534000,house,2012,3,1,1,SC_042,1947.0,19848,1515.0,36.0,0,hospital_089,533.0,S_112,759.0
79829,-37.996919,145.167339,2 Brewer Court,Keysborough,7579000,house,2015,3,2,2,SC_057,703.0,19889,2974.0,50.0,0,hospital_096,487.0,S_079,620.0
15669,-37.738918,144.886039,3 Farrell Street,Niddrie,6120000,house,2014,3,2,2,SC_082,1805.0,20036,3208.0,24.0,0,hospital_184,1717.0,S_198,1549.0
7760,-37.78174,144.806526,19 Mclaughlin Street,Ardeer,4788000,house,2013,3,1,1,SC_102,2380.0,20004,1663.0,28.0,0,hospital_174,2331.0,S_130,1765.0
36958,-37.630799,145.036182,18 Quartz Grove,Epping,4660000,house,2012,4,2,2,SC_062,4930.0,20005,2462.0,44.0,0,hospital_053,2892.0,S_196,2443.0
12252,-37.70414,144.770255,12A Profita Avenue,Sydenham,5700000,house,2015,3,1,1,SC_048,4086.0000000000005,20000,482.0,39.0,0,hospital_057,7384.0,S_094,565.0
53158,-37.816528,144.998519,37 Cameron Street,Richmond,3504000,house,2013,3,2,0,SC_068,2339.0,19978,648.0,7.0,0,hospital_042,163.0,S_076,813.0
25015,-37.589648,144.908103,10 Langford Drive,Craigieburn,4960000,house,2011,4,2,2,SC_016,620.0,40221,3389.0,46.0,0,hospital_104,6882.0,S_178,2335.0
25048,-37.60779572,144.9307861,10 Tavistock Crt,Craigieburn,6000000,house,2009,4,2,2,SC_110,1337.0,40221,1290.0,46.0,0,hospital_104,4862.0,S_005,1313.0
27590,-37.588798,144.921107,7 Hursley Court,Craigieburn,3900000,house,2010,3,1,1,SC_016,786.0,40221,2437.0,46.0,0,hospital_104,6891.0,S_178,1276.0
39496,-37.705216,145.060755,110 Greenwood Drive,Bundoora,4950000,house,2010,3,1,3,SC_047,4577.0,19984,2127.0,35.0,0,hospital_037,491.0,S_155,892.0
80486,-38.004537,145.148729,75 Marriott Drive,Keysborough,10965000,house,2016,3,2,2,SC_057,2527.0,19889,4765.0,50.0,0,hospital_096,2301.0,S_079,2442.0
63966,-37.79182816,145.2915649,229 Dorset Road,Croydon,4745000,house,2009,3,1,0,SC_022,1100.0,19878,1045.0,49.0,0,hospital_164,3627.0,S_181,1039.0
18597,-37.66857147,144.9333191,29 Morwell Crescent,Dallas,3040000,house,2008,3,1,1,SC_072,2211.0,44817,1058.0,40.0,0,hospital_104,2292.0,S_153,1476.0
29864,-37.777006,145.014546,3 Bank Street,Northcote,23040000,house,2012,4,2,1,SC_001,2602.0,19930,318.0,19.0,0,hospital_029,1611.0,S_219,2582.0
76463,-37.928625,145.124353,1 Collier Avenue,Clayton,10791000,house,2015,3,1,2,SC_003,5655.0,19915,552.0,38.0,0,hospital_076,832.0,S_170,548.0
24842,-37.667398,144.950714,8 Kilby Court,Campbellfield,5746000,house,2015,3,1,1,SC_072,3121.0,19960,380.0,40.0,0,hospital_104,3253.0,S_161,2552.0
68028,-37.84349823,145.0046997,2a Woodside Crescent,Toorak,8690000,house,2008,2,2,0,SC_038,452.0,19947,256.0,20.0,0,hospital_097,776.0,S_102,469.0
13440,-37.698355,144.753064,7/28 Ozzimo Drive,Hillside,3070000,house,2011,3,2,1,SC_048,3984.0,20000,1885.0,39.0,0,hospital_057,8781.0,S_163,491.0
62982,-37.829569,145.231141,5 Joan Court,Heathmont,4455000,house,2011,3,1,0,SC_032,1883.0,19871,1188.0,46.0,0,hospital_179,2235.0,S_040,1972.0
28929,-37.809628000000004,145.001938,24 Fairchild Street,Abbotsford,6472000,house,2015,3,1,0,SC_068,2689.0,19977,834.0,8.0,0,hospital_134,240.0,S_076,560.0
2745,-37.817,144.887893,119 Simpson Street,Yarraville,6380000,house,2013,2,1,1,SC_043,3484.0,19996,220.0,16.0,0,hospital_056,2661.0,S_201,2016.0
17584,-37.70213,144.9458,67 Morell Street,Glenroy,4700000,house,2011,3,1,2,SC_030,3392.0,19961,1163.0,36.0,0,hospital_139,4913.0,S_004,827.0
88421,-37.953334,145.027171,11 Marshall Avenue,Highett,8436000,house,2010,3,1,2,SC_079,1307.0,19872,1401.0,35.0,0,hospital_058,1168.0,S_214,986.0
34278,-37.713219,144.996764,21 Best Street,Reservoir,2884000,house,2011,4,2,2,SC_103,2970.0,20010,989.0,33.0,0,hospital_139,497.0,S_030,2162.0
65079,-37.801347,145.312901,10 Hawthory Road,Kilsyth,4230000,house,2014,3,1,2,SC_022,2635.0,19877,1848.0,53.0,0,hospital_164,5091.0,S_224,241.0
48448,-37.81219101,145.0537415,42 Rowland Street,Kew,22140000,house,2009,2,2,0,SC_099,1404.0,19903,1332.0,23.0,0,hospital_064,617.0,S_208,1826.0
77923,-37.9269104,145.2015991,31 Haverbrack Drive,Mulgrave,8874000,house,2009,4,2,2,SC_073,2678.0,19891,4737.0,45.0,0,hospital_161,1648.0,S_067,1533.0
91457,-37.979765,145.040415,24 Rosemary Road,Beaumaris,26690000,house,2016,5,2,2,SC_079,3410.0,19866,1916.0,35.0,0,hospital_055,1022.0,S_011,1942.0
80468,-38.003543,145.15602,7 The Panorama,Keysborough,9760000,house,2014,3,2,2,SC_057,1938.0,19889,4203.0,50.0,0,hospital_096,1716.0,S_079,1854.0
90818,-37.95697,145.04364,54 Jack Road,Cheltenham,9600000,house,2016,2,1,3,SC_079,901.0,19872,964.0,35.0,0,hospital_082,1219.0,S_069,901.0
57017,-37.827995,145.077749,12 Milton Street,Canterbury,18090000,house,2014,4,2,2,SC_099,1780.0,19893,496.0,29.0,0,hospital_168,2833.0,S_160,980.0
78232,-37.926148,145.191399,6 Fordholm Avenue,Mulgrave,12810000,house,2014,4,2,2,SC_073,2265.0,19891,4208.0,45.0,0,hospital_161,2358.0,S_067,1127.0
90360,-37.97445,145.081818,24 Snowdon Drive,Cheltenham,8640000,house,2015,4,2,3,SC_003,735.0,19865,1678.0,38.0,0,hospital_109,1456.0,S_003,1147.0
73269,-37.848639,145.298305,21 Mitchell Avenue,Boronia,2772000,house,2012,3,1,2,SC_049,5169.0,19869,1796.0,52.0,0,hospital_049,2072.0,S_146,1839.0
88352,-37.94836426,145.0352173,1/224 Highett Road,Highett,9825000,house,2009,3,1,1,SC_079,521.0,19872,584.0,35.0,0,hospital_110,1710.0,S_069,521.0
94320,-37.960442,145.078263,20 Oakmont Crescent,Heatherton,12580000,house,2011,4,2,2,SC_003,1521.0,19866,2192.0,35.0,0,hospital_109,388.0,S_023,1973.0
52796,-37.820178,144.989919,249 Punt Road,Richmond,13650000,house,2016,4,1,0,SC_068,1690.0,19908,434.0,11.0,0,hospital_173,386.0,S_076,1278.0
40044,-37.69963455,145.0725555,21 Judith Street,Bundoora,6330000,house,2007,3,2,1,SC_062,5459.0,19984,1603.0,35.0,0,hospital_041,1242.0,S_155,1562.0
15027,-37.741406,144.92537,15 Upland Road,Strathmore,27200000,house,2011,4,3,2,SC_082,1929.0,20035,298.0,26.0,0,hospital_184,1789.0,S_197,1358.0
33816,-37.723873,145.02323,14 Bolderwood parade,Reservoir,4400000,house,2011,3,1,1,SC_047,1749.0,20010,1627.0,33.0,0,hospital_025,1917.0,S_225,498.0
83891,-37.85565948,145.0039673,33 Packington Street,Prahran,9141000,house,2008,3,1,1,SC_066,1304.0,19946,1029.0,22.0,0,hospital_132,465.0,S_115,855.0
93684,-37.994645,145.089477,8 Brownfield Street,Parkdale,8750000,house,2012,3,1,3,SC_003,2618.0,19864,1167.0,40.0,0,hospital_001,1527.0,S_119,1513.0
15120,-37.741614,144.920495,220 Napier Street,Strathmore,12760000,house,2016,3,1,1,SC_082,1564.0,20036,624.0,24.0,0,hospital_184,1360.0,S_197,941.0
67597,-37.743073,145.348207,6 Comic Court,Lilydale,5640000,house,2014,4,2,2,SC_084,3452.0,19876,1386.0,58.0,0,hospital_151,1296.0,S_233,1669.0
72554,-37.840438,145.262944,7 Church Street,Bayswater,18000000,house,2016,1,1,0,SC_032,4301.0,19870,479.0,50.0,0,hospital_002,1735.0,S_139,447.0
30829,-37.761071,145.013328,168 Clarendon Street,Thornbury,11074000,house,2015,3,1,2,SC_103,2593.0,20014,1461.0,24.0,0,hospital_035,524.0,S_105,1403.0
90096,-37.967052,145.063217,17 Axelton Street,Cheltenham,7590000,house,2013,3,1,2,SC_003,2313.0,19866,761.0,35.0,0,hospital_082,924.0,S_023,1066.0
24229,-37.694207,144.960593,25 Palmer Street,Fawkner,5880000,house,2009,4,1,2,SC_030,4351.0,19961,736.0,36.0,0,hospital_139,4201.0,S_161,559.0
59307,-37.828853,145.196739,10 Vernal Avenue,Mitcham,13600000,house,2011,3,2,0,SC_088,1845.0,19900,1278.0,39.0,0,hospital_010,2061.0,S_202,1886.0
59755,-37.826206,145.207468,28 Fuller Street,Mitcham,12880000,house,2015,2,1,1,SC_032,2401.0,19901,939.0,41.0,0,hospital_010,2111.0,S_040,2454.0
64169,-37.781386,145.289551,3 Hartley Road,Croydon,7040000,house,2016,3,1,2,SC_022,2051.0,19878,1751.0,49.0,0,hospital_164,4188.0,S_181,1792.0
60636,-37.839266,145.186671,26 McClares Road,Vermont,6696000,house,2013,3,2,0,SC_088,2306.0,19899,2321.0,36.0,0,hospital_192,2652.0,S_202,1941.0
29549,-37.772321,145.013342,17 French Avenue,Northcote,12700000,house,2015,3,2,1,SC_001,2551.0,19930,824.0,19.0,0,hospital_035,1154.0,S_105,2515.0
11310,-37.782145,144.887055,28 Kellaway Street,Maribyrnong,11960000,house,2016,3,1,2,SC_085,990.0,20027,1892.0,0.0,1,hospital_003,1137.0,S_049,1014.0
16718,-37.702066,144.942372,2 Bourchier Street,Glenroy,6600000,house,2013,4,1,2,SC_030,3446.0,19961,1462.0,36.0,0,hospital_139,5199.0,S_004,638.0
2239,-37.804623,144.883086,4 Chirnside Street,Kingsville,8987000,house,2016,3,1,1,SC_043,2256.0,20023,370.0,19.0,0,hospital_056,1308.0,S_201,1382.0
46458,-37.729214,145.138694,11 Valley Park Grove,Eltham,8160000,house,2015,4,2,2,SC_009,5780.0,19987,1920.0,44.0,0,hospital_075,3942.0,S_194,2322.0
31971,-37.73900223,145.01474,156 Murray Road,Preston,4500000,house,2009,3,1,2,SC_103,1128.0,20012,1252.0,28.0,0,hospital_035,2730.0,S_084,1068.0
59470,-37.8212704,145.201285,16 Rupert Street,Mitcham,5750000,house,2011,4,2,2,SC_088,1921.0,19900,896.0,39.0,0,hospital_010,1360.0,S_202,2223.0
24658,-37.677878,144.966004,15 Cambridge Way,Campbellfield,5250000,house,2014,3,1,2,SC_072,4899.0,19960,2146.0,40.0,0,hospital_104,5029.0,S_161,1465.0
46863,-37.715517,145.163513,21 Marlow Place,Eltham,7425000,house,2011,3,2,2,SC_051,4670.0,19987,1399.0,44.0,0,hospital_075,5207.0,S_194,489.0
20353,-37.770524,144.969889,104 Evans Street,Brunswick,20000000,house,2015,3,2,2,SC_103,4452.0,19968,959.0,21.0,0,hospital_144,1572.0,S_074,873.0
15775,-37.738207,144.891559,5 Carrington Road,Niddrie,16240000,house,2015,3,1,2,SC_082,1320.0,20036,2774.0,24.0,0,hospital_184,1274.0,S_198,1271.0
56444,-37.844626,145.097019,245 Warrigal Road,Burwood,15300000,house,2016,4,2,3,SC_037,3619.0,19849,1644.0,34.0,0,hospital_089,1447.0,S_112,2445.0
63166,-37.7715127,145.2952578,1 - 258 DORSET ROAD,Croydon,3200000,house,2010,2,1,2,SC_084,2217.0,19877,2109.0,53.0,0,hospital_164,5334.0,S_058,2230.0
43647,-37.70036316,145.0886536,27 Huntley  St,Watsonia north,5805000,house,2008,3,1,1,SC_062,5427.0,19984,1255.0,35.0,0,hospital_075,1606.0,S_020,1115.0
18418,-37.680738,144.927155,20 Gosford Crescent,Broadmeadows,7140000,house,2016,5,2,2,SC_072,3366.0,20030,712.0,37.0,0,hospital_104,3396.0,S_153,568.0
92644,-38.018057,145.098897,12 Gale Street,Aspendale,8790000,house,2012,3,2,2,SC_003,5294.0,19862,1059.0,44.0,0,hospital_001,3815.0,S_119,1545.0
29173,-37.770125,145.009179,1 Oamaru Street,Northcote,9735000,house,2013,3,1,2,SC_001,2880.0,19929,1012.0,17.0,0,hospital_035,812.0,S_105,2177.0
